ID,TOPIC,LIKES,STARTED,HOWMANYMONTHSOLD,CATEGORY,PROARGUER,CONARGUER
9980,Mistavega is the one epic omnipotent ruler of ownage.,0,11/8/2009,135.46666666666667,Entertainment,mistavega,Chrysippus
9982,Resolved: Public health concerns justify compulsory immunization.,2,11/7/2009,135.73333333333332,Health,skids,Nails
9983,Two heads are better than one,6,11/7/2009,135.43333333333334,Science,brian_eggleston,Maikuru
9984,Democracy is a Violent Religion.,2,11/7/2009,135.46666666666667,Politics,FallofEmpire888,Freeman
9987,Sportsmen are more busy in posing for an advertisement than to practising,1,11/8/2009,135.66666666666666,Sports,southwinds,Koopin
9988,Dating should be reserved for when people get into high school; friends are best in middle school.,1,11/8/2009,135.7,Society,Larc211,Narwal19
9989,The Existence of God,2,11/8/2009,135.53333333333333,Religion,Xer,atheistman
9992,My hypothetical group of dead musicians is better than yours (BAND VERSION),2,11/8/2009,135.46666666666667,Entertainment,feverish,leet4A1
9993,My hypothetical group of dead musicians is better than yours (HIP HOP VERSION),3,11/9/2009,135.63333333333333,Entertainment,feverish,zneuser93
9994,Illegal Aliens,0,11/8/2009,135.46666666666667,Politics,Nails,Koopin
9995,political opinions voted for against totalitarianism,-1,11/8/2009,135.7,Politics,nephilim,mattrodstrom
9996,Public health concerns Justify compulsory immunization,1,11/12/2009,135.53333333333333,Health,zneuser93,Korashk
9997,Public health concerns justify compulsory immunization,0,11/8/2009,135.7,Health,zneuser93,Nails
10000,The policy PRO advocates is superior to the status quo.,3,11/8/2009,135.46666666666667,Politics,omelet,chicagovigilante
10006,The Don't Ask Don't Tell Policy Should Remain Active- Obama will hurt more by banning it,-1,11/8/2009,135.66666666666666,Politics,CMBlovesdebate,studentathletechristian8
10007,Changing the school year to all year,0,11/8/2009,135.43333333333334,Education,rockyou9,leet4A1
10010,Logic Analysis: These arguments prove the existence of God.,6,11/9/2009,135.4,Religion,twsurber,Chrysippus
10011,Logic Analysis: These arguments disprove the existence of God.,3,11/8/2009,135.4,Religion,Xer,Chrysippus
10012,Are there Actually Rules of War?,2,11/9/2009,135.43333333333334,Society,1stLordofTheVenerability,tkubok
10014,pinapples are healthier than lemons,0,11/9/2009,135.43333333333334,Miscellaneous,uptheduffer,homoerectus376
10015,Motion: This House will remove all relics of saints.,2,11/9/2009,135.5,Religion,PavlvsMagnvs,Marauder
10017,Lard is a healthy food,2,11/9/2009,135.43333333333334,Health,uptheduffer,YourMamIsACrazyWhore
10020,smoking,0,11/9/2009,135.43333333333334,Health,mtinman,RKiverso
10021,The doctor dances is the greatest doctor who episode ever,1,11/9/2009,135.5,Miscellaneous,uptheduffer,KiNkY-dOcToR-wHo-SlUt
10023,Public health concerns justify compulsory immunization,2,11/9/2009,135.4,Health,luigimen14,zneuser93
10024,Contradictions in the Bible,0,11/9/2009,135.53333333333333,Religion,Republican95,GeoLaureate8
10025,Logic Analysis: These arguments are valid for the existence of God.,3,11/10/2009,135.46666666666667,Religion,Vi_Veri,Chrysippus
10026,Failed Nations are a bigger threat to the United States than Stable Nations,0,11/9/2009,135.56666666666666,Miscellaneous,Narwal19,John_Berlac
10027,The war in Afghanistan can be won,6,11/9/2009,135.36666666666667,Politics,mongeese,rockyou9
10039,the death penalty,0,11/10/2009,135.46666666666667,Politics,wat3rm3l0n,ftpowell
10046,Should there be a border fence?,-3,11/10/2009,135.33333333333334,Politics,Gamehero,studentathletechristian8
10047,School Uniforms benefit schools,0,11/10/2009,135.53333333333333,Education,NotPurpleHaze,ournamestoolong
10048,Abortion is Prima Facie Morally Wrong,11,11/10/2009,135.3,Society,Apologician,TheSkeptic
10049,My tongue is longer than your tongue.,2,11/10/2009,135.4,Arts,mongeese,uptheduffer
10052,Miley Cyrus is not a good role model for young girls.,1,11/10/2009,135.53333333333333,Arts,Loofa,BewareItsAndrew
10053,Ultimate Team War - Ender's Game 2,1,11/10/2009,135.36666666666667,Entertainment,mongeese,mongoose
10054,God Exists,1,11/10/2009,135.53333333333333,Religion,Apologician,atheistman
10055,Dissociative Identity Disorder exists,0,11/10/2009,135.46666666666667,Health,Jessabel,Vi_Veri
10056,my oponent is an idiot,-1,11/10/2009,135.33333333333334,Miscellaneous,jamielynn,mongeese
10061,I can not prove that I exist.,4,11/11/2009,135.33333333333334,Miscellaneous,lelanatty,Vi_Veri
10062,Global warming is a hoax,0,11/11/2009,135.36666666666667,Science,TOMlive,feverish
10063,Illegal Aliens are not helping the USA,1,11/11/2009,135.36666666666667,Society,xploze,Koopin
10064,Utopia is impossible to achieve within any given society,1,11/11/2009,135.6,Politics,gr33k_fr33k5,xploze
10071,Obama moves to end the Don't Ask Don't Tell Policy,2,11/11/2009,135.3,Politics,Freeman,CMBlovesdebate
10074,Guitarist Duel,3,11/11/2009,135.36666666666667,Arts,heart_of_the_matter,sashaperry
10083,Were the colonists justified in revolting against the British?,6,11/12/2009,135.33333333333334,Education,Marshall,Danielle
10085,fighting does not solve anything,0,11/12/2009,135.33333333333334,Miscellaneous,wonderwoman,philosphical
10086,Public Schools Should Allow Texting In Classrooms,3,11/12/2009,135.4,Education,Koopin,christinemarotteck
10087,Weed Should Be Legalized As It Will Improve Our Economy and Contains Almost No Health Problems,2,11/12/2009,135.4,Politics,MrHardRock,Koopin
10088,Public Option is the best way to reform the American Health Care System,0,11/12/2009,135.56666666666666,Politics,kej1012,Narwal19
10089,i am a idiot,-2,11/12/2009,135.26666666666668,Miscellaneous,Xer,jamielynn
10091,The drinking age in the United States should be lowered to 18 years of age.,3,11/12/2009,135.33333333333334,Politics,zlharris,Alexby1
10093,The Existence of God is Possible,6,11/12/2009,135.26666666666668,Religion,Apologician,Freeman
10097,Morality does not exist,0,11/12/2009,135.26666666666668,Religion,FallofEmpire888,studentathletechristian8
10105,Sleeping in class only hurts yourself.,-1,11/13/2009,135.26666666666668,Miscellaneous,TalkingWhale,tmhustler
10106,Resolved: Failed Nations are more of a threat to the United States than successful ones.,2,11/13/2009,135.3,Politics,kurtzreallytall,Alexby1
10107,Proposed Redistricting Procedure,1,11/13/2009,135.43333333333334,Politics,JBlake,mattrodstrom
10108,Monkey D. Luffy would beat Uzumaki Naruto in a straight-up brawl,4,11/13/2009,135.4,Entertainment,Shadowparadox,GeorgeCarlinWorshipper
10114,Resolved: That merit pay based on student achievement should be a significant component of K-12 teac,0,11/13/2009,135.43333333333334,Education,Zetsubou,shadyM
10115,Merit pay based on student achievement should be a significant part of K-12 teacher compensation,0,11/13/2009,135.43333333333334,Politics,Nails,shadyM
10118,The patriots will win the game tomorrow agianst the colt,1,11/14/2009,135.33333333333334,Sports,Koopin,studentathletechristian8
10119,High School Students Ought Not Be Required to Take Exit Exams,3,11/14/2009,135.23333333333332,Education,StephenAlsop,ToastOfDestiny
10120,Ultimate Team War - Ender's Game 3,3,11/16/2009,135.33333333333334,Entertainment,mongeese,Kleptin
10121,Resolved: Legislation to Extend First Amendment Rights to Employees and Students,-2,11/14/2009,135.33333333333334,Politics,Grumpy,asiannub
10124,The Government should do more to promote Jewish businesses.,4,11/15/2009,135.2,Politics,brian_eggleston,ciphermind
10129,"In the Year 2012, the world will not end.",1,11/15/2009,135.33333333333334,Miscellaneous,Sniperjake1994,FallofEmpire888
10131,An argument is not just contradiction,0,11/15/2009,135.3,Entertainment,philosphical,Nails
10133,Weapons not made for hunting should be outlawed for civilian use,-1,11/15/2009,135.3,Politics,abard124,Nails
10137,Obama is pushing for longer school hours for children each year.,1,11/15/2009,135.36666666666667,Politics,tjscales,rlbodsfo
10141,Resolved: Religion Benefits Modern Society,2,2/9/2010,132.46666666666667,Religion,DebateStorm,Grape
10145,Hitler was a hero,1,11/16/2009,135.3,Society,CommanderTaco,Mirza
10146,It makes no sense to ask for scientific evidence for Gods existence.,0,11/19/2009,135.1,Religion,Eros,comoncents
10150,War in Afghanistan,1,11/16/2009,135.16666666666666,Politics,Danielle,Rockylightning
10151,"My first debate - Which of these came first, the chicken or the egg?",-4,11/16/2009,135.43333333333334,Miscellaneous,L_Bloodless,Vi_Veri
10152,The Heliocentric model of the solar system is more correct than the Geocentric model.,1,11/17/2009,135.13333333333333,Science,omelet,daniel_t
10153,There is a God,1,11/17/2009,135.36666666666667,Religion,King_da,TheSkeptic
10157,God exists.,0,11/22/2009,135.2,Religion,pillow,Cherymenthol
10159,the chicken came before the egg,1,11/17/2009,135.13333333333333,Science,msdryden,pshursey
10163,Non Hunting Guns should be banned from civilian use,0,11/18/2009,135.2,Society,abard124,Strikeeagle84015
10164,Agricultural Subsidies,0,11/18/2009,135.33333333333334,Politics,NewPendragon,johngriswald
10165,Should there be support groups for stressed out students in school>,0,11/18/2009,135.2,Education,Laniah01,johngriswald
10168,Leaving certs have a difficult future ahead of them due to the current economic situation,0,11/18/2009,135.36666666666667,Education,Registered_Trademark,DelleBelle
10170,Be it resolved that grade 11 math is not mandatory in Canadian high schools,0,11/18/2009,135.36666666666667,Education,kalyse020908,johngriswald
10172,Resolve: Failed nations are a greater threat to the United States than Stable nations.,0,11/18/2009,135.33333333333334,Politics,alto2osu,Ezzyo
10173,Abortion,0,11/18/2009,135.2,Health,TheSkeptic,dandaman3838
10175,Abortion,-1,11/18/2009,135.2,Health,Danielle,dandaman3838
10179,Morality Debates: Abortion Edition,3,11/22/2009,135.06666666666666,Politics,Sylux,Apologician
10181,death sentence to criminal legal or illegal,0,11/19/2009,135.1,Politics,GodSands,shibu
10183,Agricultural Subsidies,1,11/20/2009,135.06666666666666,Politics,Brooklyn1223,johngriswald
10186,Candy should be used as a reward for students,1,11/19/2009,135.1,Education,Nails,Rockylightning
10188,Child Beauty Pageants,1,11/19/2009,135.33333333333334,Entertainment,rougeagent21,Carole81387
10189,/b/oxxy is queen of /b/,0,11/19/2009,135.06666666666666,Entertainment,boxxybabee,Danielle
10194,Conscientious objectors should be obliged to make the same sacrifices as conscripted soldiers,2,11/20/2009,135.03333333333333,Society,brian_eggleston,Danielle
10197,Professional sports stadiums should be privately funded and owned.,1,11/20/2009,135.03333333333333,Sports,dogparktom,johngriswald
10199,Homosexuality is a Sin,-2,11/20/2009,135.06666666666666,Religion,charles15,Danielle
10202,You are my god,1,11/21/2009,135.0,Miscellaneous,studentathletechristian8,logicalmaster17
10209,science can stop natural disasters,1,11/22/2009,135.1,Science,aditya123hegde,Danielle
10210,Quote Debate,-1,11/22/2009,135.06666666666666,Miscellaneous,Cherymenthol,rougeagent21
10211,Rural people should be banned from using the London Underground during peak hours,1,11/23/2009,135.03333333333333,Society,brian_eggleston,Korashk
10214,blowing the moon landing hoax wide open,0,11/23/2009,134.96666666666667,Miscellaneous,TOMlive,Nails
10215,Quote debate,0,11/23/2009,135.1,Arts,Cherymenthol,logicalmaster17
10221,I am a bad debate,1,11/23/2009,134.93333333333334,Miscellaneous,dan1,BellumQuodPacis
10226,Pro should have won this debate,2,11/24/2009,134.9,Miscellaneous,Mixer,Kleptin
10229,white people are recieveing more discrimination than any other race,0,11/24/2009,134.93333333333334,Society,meganAllyx0,feverish
10232,The affect of Christianity has had an positive affect on humankind overall,0,11/28/2009,134.93333333333334,Religion,gr33k_fr33k5,GeoLaureate8
10237,"If all of the lemons in the world died out, aardvarks would become terrorists.",7,11/24/2009,134.86666666666667,Society,homieq,Chrysippus
10239,"When in Conflict we should prioritize, Global Poverty Reduction over environmental protection",0,11/25/2009,135.03333333333333,Miscellaneous,Nails,AbandonAngel89
10240,The British Government should provide all adult males with free beer vouchers,7,11/25/2009,134.83333333333334,Politics,brian_eggleston,Danielle
10241,terorisem should not be blamed on muslims only on islam,-10,11/25/2009,134.83333333333334,Religion,banker,InsertNameHere
10245,RAP BATTLE(begginners),8,11/25/2009,134.8,Entertainment,monkeydude99,Danielle
10246,"If one is both homeless and unemployable, one should rob a bank.",14,11/25/2009,134.8,Society,leet4A1,Danielle
10251,Using a time machine to go back and kill Hitler would be a bad idea.,19,11/27/2009,134.73333333333332,Miscellaneous,Kinesis,Maikuru
10259,Capital Punishment Is Justice Best Served Swiftly,2,11/28/2009,135.0,Politics,NickBean,Cody_Franklin
10261,Cherymenthol should not be winning this debate.,0,11/29/2009,134.73333333333332,Miscellaneous,Nails,Cherymenthol
10262,Jesus Christ rose from the dead,5,11/28/2009,134.73333333333332,Religion,followhard,tkubok
10264,Non-Lawyer Judges,1,11/28/2009,134.73333333333332,Politics,dogparktom,Danielle
10266,You can not prove that Santa Claus is not real and living today.,20,11/28/2009,134.73333333333332,Miscellaneous,Koopin,wjmelements
10270,"In MW2 the ACR is much better than the Tar 21, and the Ac130 is better than the Chopper Gunner",-2,11/29/2009,134.7,Technology,monkeydude99,boxxybabee
10271,My name is boxxybabee,-4,11/29/2009,134.7,Entertainment,boxxybabee,studentathletechristian8
10276,"MGS3 is ""Da Bomb""",1,11/30/2009,134.7,Miscellaneous,Sylux,Danielle
10277,Teachers should be randomly drug tested in controlled amounts.,3,11/30/2009,134.83333333333334,Education,James.ticknor,Koopin
10278,Video Rap battle,0,11/30/2009,134.73333333333332,Entertainment,snelld7,Danielle
10280,God's wants/needs are unknown and unknowable.,0,11/30/2009,134.7,Religion,daniel_t,Nails
10281,Autistic children should not be allowed to smoke marijuana.,1,11/30/2009,134.7,Health,Danielle,Nails
10283,should the U.S . make cheap laser weapons,1,11/30/2009,134.7,Technology,beastboy838,Alexby1
10288,"In MW2 the ACR is much better than the Tar 21, and the Ac130 is better than the Chopper Gunner",0,11/30/2009,134.7,Entertainment,monkeydude99,johngriswald
10292,Debate.org should be abbreviated as D.O,-1,12/1/2009,134.93333333333334,Miscellaneous,Sylux,silntwaves
10294,Church at Corinth,0,12/1/2009,134.93333333333334,Religion,gateroadmusic,Marauder
10299,Does World of Warcraft truly increase the number of virgins in the 18-30 age range?,-1,12/1/2009,134.8,Society,Nails,No_Promises
10302,"The term ""Master debater"" is funny.",2,12/1/2009,134.66666666666666,Miscellaneous,Mixer,wonderwoman
10303,Sarah Jessica Parker is unattractive,2,12/1/2009,134.66666666666666,Entertainment,LameDuck,studentathletechristian8
10305,Socialism is a better means of achieving economic security than Capitalism,-1,12/1/2009,134.76666666666668,Politics,johngriswald,Cherymenthol
10306,College Education should be Necessary for All U.S. Citizens,0,12/1/2009,134.8,Education,Arcanist,Cherymenthol
10309,Vegetarianism: we should stop eating other animals.,0,12/2/2009,134.6,Miscellaneous,basketball_duncker,True2GaGa
10312,There should be no voting age,1,12/2/2009,134.76666666666668,Politics,randyb,johngriswald
10313,ninjas are superior to spartans,6,12/2/2009,134.66666666666666,Miscellaneous,xiaotianZ,jonothanster
10314,Public schools shuld not give out homework,2,12/2/2009,134.76666666666668,Education,Piratemir144,Johnicle
10317,People should not be allowed to chew gum in public areas.,2,12/2/2009,134.63333333333333,Miscellaneous,asiansarentnerdy,monkeydude99
10319,Ping Pong is More of a Sport than Golf,6,12/2/2009,134.6,Sports,Witty11,Pote
10320,Gay Marriage,0,12/2/2009,134.76666666666668,Politics,Dr.Zoos,johngriswald
10324,Universities prefer Liberal arts programs over special professional degree programs in undergrad ed.,-1,12/4/2009,134.7,Education,imaconfused,headphonegut
